Position,Change,Artist and Title,Days,Peak,Multiplier,Streams,Streams Change,7-Day Streams,7-Day Change,Total Streams
21,-2,Doechii - Anxiety,59,2,(x6),2833660,"+84,890",19967810,"-306,032",240620356
22,=,Bad Bunny - BAILE INoLVIDABLE,118,3,(x1),2735551,"+95,089",18592423,"-145,134",533735365
23,+1,The Weeknd - Timeless (w/ Playboi Carti),218,2,(x1),2667638,"+95,126",18474760,"-181,797",805307428
24,+3,Neton Vega - Morena (w/ Peso Pluma),77,24,,2651500,"+148,875",17502192,"+135,004",162609311
25,=,Drake - NOKIA,78,15,,2648403,"+114,000",18461170,"-173,488",210359727
26,+21,Fuerza Regida - Por Esos Ojos,80,26,,2562115,"+485,449",14589753,"+587,718",157768703
27,+2,Teddy Swims - Lose Control,534,5,,2527106,"+102,426",17253676,"-72,928",1661463812
28,=,"Chappell Roan - Good Luck, Babe!",389,5,,2520658,"+23,037",17166079,"-120,175",1468944400
29,+2,Ravyn Lenae - Love Me Not,45,29,,2511029,"+162,080",15982748,"+405,008",76245975
30,=,Kendrick Lamar - All The Stars (w/ SZA),694,2,(x14),2496895,"+90,813",17146727,"-72,881",1237261152
31,NEW,Maroon 5 - Priceless (w/ LISA),1,31,,2481356,,2481356,"+2,481,356",2481356
32,-9,NIKI - You'll Be in My Heart - Spotify Singles,41,15,,2453714,"-161,123",18805191,"-286,197",92151696
33,-1,Kendrick Lamar - Not Like Us,362,1,(x10),2441724,"+126,056",16616783,"-133,006",1433082690
34,-8,"The Weeknd - One Of The Girls (w/ JENNIE, Lily-Rose Depp)",573,2,(x2),2349106,"-161,862",16937042,"-96,645",1710104129
35,+1,Chappell Roan - Pink Pony Club,259,18,,2348805,"+147,430",15818542,"-74,969",509053170
36,+1,Bad Bunny - EoO,118,9,,2326827,"+130,270",15835371,"-190,662",349075237
37,+3,KAROL G - Si Antes Te Hubiera Conocido,316,4,,2280155,"+114,468",14973987,"+118,781",1159441808
38,+6,Tate McRae - Sports car,99,14,,2276478,"+161,614",15862305,"-471,843",281175462
39,-4,ATLXS - PASSO BEM SOLTO - Slowed,37,35,,2262840,"+52,035",15445151,"-15,387",70836709
40,-7,The Goo Goo Dolls - Iris,596,27,,2253068,"+19,933",16289200,"-161,115",976162675
41,=,Alleh - capaz (merengueton) (w/ Yorghaki),132,34,,2239811,"+100,966",14819061,"-78,059",286052254
42,+1,Charli xcx - party 4 u,12,42,,2229792,"+101,682",14529047,"+261,471",22896675
43,+2,Fuerza Regida - ME JALO (w/ Grupo Frontera),127,38,,2213002,"+109,755",14705366,"+189,628",248417142
44,-10,The Marías - No One Noticed,175,32,,2193485,"-26,457",15606404,"-75,941",313784045
45,+9,Clave Especial - TU TU TU (w/ Edgardo Nuñez),21,43,,2185168,"+200,519",13316961,"+547,611",31974626
46,-8,Lorde - What Was That,9,5,,2179886,"-9,607",17746680,"-2,049,442",25393335
47,-8,Lord Huron - The Night We Met,1005,15,,2108699,"-72,110",15394717,"-101,534",1780159299
48,=,Sabrina Carpenter - Taste,253,2,(x3),2093909,"+28,759",14426195,"-116,881",994996177
49,-7,Arctic Monkeys - I Wanna Be Yours,1031,11,,2086880,"-48,433",15279302,"-164,679",2473839412
50,+2,Hozier - Too Sweet,407,2,(x10),2081352,"+73,608",13384968,"+114,376",1442497241
51,+5,Clave Especial - COMO CAPO (w/ Fuerza Regida),32,50,,2069581,"+148,423",13106051,"+359,781",51390427
52,-3,FloyyMenor - Gata Only (w/ Cris Mj),446,2,(x1),2057556,"+2,783",13662398,"+83,192",1546956521
53,-3,The Neighbourhood - Sweater Weather,1797,14,,2040627,"+23,015",14525258,"-135,819",3120494114
54,NEW,Ed Sheeran - Old Phone,1,54,,2022743,,2022743,"+2,022,743",2022743
55,-2,"Jombriel - VITAMINA (w/ DFZM, Jøtta)",57,24,,1987210,"-10,931",16004136,"-638,181",111780234
56,+3,"Tyler, The Creator - See You Again (w/ Kali Uchis)",790,13,,1984486,"+102,731",13411979,"+2,275",1558243053
57,-6,The Police - Every Breath You Take,1296,34,,1972192,"-37,996",13733876,"-90,746",1574933813
58,+3,Teddy Swims - Bad Dreams,181,41,,1971852,"+126,492",13273050,"-59,821",323269836
59,-2,Los Dareyes De La Sierra - Vita Fer (w/ Tito Double P),28,49,,1959806,"+50,124",13869639,"+136,010",43803689
60,-14,Fourtwnty - Mangu (w/ Charita Utami),13,46,,1955854,"-128,206",12829514,"+435,615",20846810
61,+2,Kendrick Lamar - tv off (w/ Lefty Gunplay),161,5,,1926375,"+115,793",12973714,"-107,139",515768212
62,+6,Shaboozey - A Bar Song (Tipsy),383,5,,1894270,"+106,095",12521292,"+75,286",1223601832
63,-3,Coldplay - Yellow,1586,15,,1885354,"+12,463",13349425,"-10,736",2251279784
64,=,"Bad Bunny - VeLDÁ (w/ Omar Courtz, Dei V)",118,8,,1884149,"+83,275",12585953,"-91,959",340591166
65,+4,Neton Vega - Loco,127,14,,1881482,"+99,623",12866906,"-77,551",327044690
66,-4,Tito Double P - TATTOO,64,21,,1875739,"+56,520",12937531,"-4,103",139314399
67,+5,Tate McRae - Revolving door,71,18,,1872109,"+110,139",12954526,"-89,625",153757594
68,+3,Chrystal - The Days - NOTION Remix (w/ NOTION),117,49,,1870085,"+105,562",11933135,"+158,398",196539107
69,+10,Ed Sheeran - Azizam,25,27,,1866308,"+175,578",12181411,"+142,914",48152746
70,+3,Bad Bunny - NUEVAYoL,118,5,,1862262,"+104,389",12953526,"-151,589",432073931
71,-4,Coldplay - Viva La Vida,1008,27,,1851331,"+62,390",12811140,"+64,728",1573135776
72,-14,yung kai - blue,153,22,,1846957,"-41,556",13813463,"-193,684",358249935
73,-18,Cup of Joe - Multo,28,24,,1846237,"-82,563",14254285,"-443,562",62917694
74,+4,Neton Vega - M&M,71,53,,1819803,"+115,993",12286363,"-67,673",122881902
75,+8,Bad Bunny - VOY A LLeVARTE PA PR,118,7,,1817064,"+141,076",11939357,"-93,530",376608568
76,-10,Lady Gaga - Poker Face,99,64,,1815946,"+20,719",11712210,"+102,883",136575484
77,-1,Benson Boone - Sorry I'm Here For Someone Else,51,58,,1808141,"+87,762",12456468,"-169,674",78697243
78,-13,Ariana Grande - we can't be friends (wait for your love),421,1,(x13),1801079,"+4,584",12380422,"+34,179",1363958533
79,-9,d4vd - Feel It,94,43,,1795489,"+25,651",13247255,"-339,258",157790977
80,-3,Arctic Monkeys - 505,1216,40,,1773721,"+67,983",12192519,"-32,853",1712970913
81,+1,Rauw Alejandro - Qué Pasaría... (w/ Bad Bunny),169,13,,1773088,"+92,275",12230317,"-175,323",430871745
82,-8,Sabrina Carpenter - Please Please Please,330,1,(x19),1755258,"+13,995",12299065,"-83,167",1388982705
83,+1,"Tyler, The Creator - Like Him (w/ Lola Young)",187,20,,1741242,"+103,312",10208905,"+354,723",407300963
84,-9,Esau Ortiz - Triple Lavada,25,69,,1724950,"-2,011",12296866,"-94,565",40412426
85,+6,Linkin Park - In the End,693,8,,1719272,"+140,296",9895801,"+263,488",909444948
86,-6,Lil Tecca - Dark Thoughts,50,18,,1704434,"+14,803",12111583,"-249,258",113134255
87,+3,Fuerza Regida - COQUETA (w/ Grupo Frontera),14,87,,1702163,"+112,677",10880343,"+284,450",19599275
88,-2,Jung Kook - Seven (w/ Latto),658,1,(x71),1696051,"+78,093",11545015,"+54,113",2098817984
89,-4,Beéle - Mi Refe (w/ Ovy On The Drums),121,52,,1694085,"+71,940",12054402,"-256,315",227544797
90,-9,Don Omar - Danza Kuduro (w/ Lucenzo),493,79,,1641677,"-42,888",10637804,"+103,357",666555756
91,NEW,KATSEYE - Gnarly,1,91,,1636090,,1636090,"+1,636,090",1636090
92,-4,Post Malone - I Had Some Help (Feat. Morgan Wallen) (w/ Morgan Wallen),357,1,(x1),1630961,"+18,197",11026015,"+7,015",1050223287
93,-1,Radiohead - Creep,519,84,,1625646,"+51,093",11128299,"-4,364",696654371
94,-7,The Weeknd - Starboy (w/ Daft Punk),1772,1,(x40),1611563,"-3,236",10974757,"-34,239",3063468493
95,+18,Ed Sheeran - Shape of You,2498,1,(x98),1607221,"+206,378",10450199,"-6,427",3743717179
96,+1,Myles Smith - Stargazing,292,14,,1588958,"+73,637",6603674,"+1,588,958",670538129
97,+19,The Chainsmokers - Something Just Like This (w/ Coldplay),1790,2,(x14),1582769,"+185,084",10323662,"+70,802",2160904963
98,+17,Benson Boone - Mystical Magical,8,40,,1580190,"+181,625",10618554,"-708,669",12907413
99,-3,Sabrina Carpenter - Busy Woman,78,11,,1574892,"+46,090",11104420,"-90,722",157751051
100,-2,Tate McRae - greedy,551,1,(x34),1566873,"+75,291",10706644,"-13,969",1686452654
101,-8,OneRepublic - Counting Stars,2180,31,,1562525,"-9,631",10490154,"+72,149",1929614415
102,-13,Djo - End of Beginning,441,1,(x3),1532163,"-61,841",11228396,"-122,386",1394419924
103,+11,Ed Sheeran - Perfect,2753,3,(x1),1531069,"+132,377",10128774,"+52,678",3087278568
104,+8,"Macklemore & Ryan Lewis - Can't Hold Us (w/ Macklemore, Ryan Lewis, Ray Dalton)",1002,57,,1530387,"+124,690",10053747,"+46,271",1260246696
105,+5,Gorillaz - Feel Good Inc,153,94,,1529790,"+112,819",7797156,"+280,456",212111599
106,NEW,TABLO - Stop The Rain (TABLO X RM) (w/ RM),1,106,,1528097,,1528097,"+1,528,097",1528097
107,-13,Maanu - Jhol (w/ Annural Khalid),35,77,,1516241,"-40,317",11024117,"-33,907",52325726
108,-5,Lady Gaga - Judas,19,97,,1509501,"+57,868",9746518,"+129,460",25813280
109,NEW,Pashanim - Shabab(e)s im VIP (w/ Ceren),1,109,,1507764,,1507764,"+1,507,764",1507764
110,-6,Vance Joy - Riptide,2265,16,,1497340,"+47,041",10154979,"-10,225",2181587790
111,+40,Morgan Wallen - I Ain't Comin' Back (w/ Post Malone),15,18,,1497335,"+202,545",9523199,"-141,175",23731985
112,+8,Gabito Ballesteros - 7 Dias (w/ Tito Double P),92,15,,1495141,"+107,480",10494013,"-108,324",193709814
113,-5,Fleetwood Mac - Dreams - 2004 Remaster,683,17,,1487181,"+69,232",9904106,"+130,504",757733713
114,-13,Kushagra - Finding Her (w/ Bharath),25,89,,1482276,"+26,014",10123514,"+80,187",35615803
115,+18,"Chuyin - Pika Pika (w/ Fuerza Regida, Jorsshh, Calle 24)",79,71,,1478850,"+128,571",8139968,"+1,478,850",116057525
116,-14,Empire Of The Sun - We Are The People,56,89,,1473133,"+19,643",9784472,"+7,812",76973882
117,+9,Xavi - En Privado (w/ Manuel Turizo),44,77,,1465778,"+95,606",9746033,"+77,180",62417892
118,-9,Tom Odell - Another Love,1477,11,,1463568,"+46,296",10236636,"-159,931",2559851088
119,+2,"Pitbull - Give Me Everything (w/ Ne-Yo, AFROJACK, Nayer)",262,58,,1463458,"+77,563",9736336,"-29,108",368596879
120,+11,Linkin Park - Numb,414,12,,1456857,"+102,914",9803738,"-113,972",618332546
121,-21,Cigarettes After Sex - Apocalypse,996,52,,1451011,"-19,524",10429141,"-20,769",1376423781
122,+6,Imogen Heap - Headlock,120,63,,1438710,"+77,925",10133947,"-80,192",189695817
123,+12,Charli xcx - Guess featuring billie eilish (w/ Billie Eilish),265,3,(x1),1438107,"+91,391",9706317,"-84,257",573287937
124,-2,"Adam Port - Move (w/ Stryv, Keinemusik, Orso, Malachiii)",184,17,,1435735,"+59,168",6573911,"+1,435,735",377767588
125,+17,"HUGEL - I Adore You (w/ Topic, Arash, Daecolm)",18,125,,1431552,"+109,390",6419601,"+202,396",23090639
126,-20,The Weeknd - Blinding Lights,1978,1,(x82),1429292,"-2,711",9793273,"-42,055",4730376734
127,+35,Jessie Murph - Blue Strips,5,127,,1428075,"+173,029",6411644,"+1,428,075",6411644
128,-10,Oscar Maydon - Amigos? No. (w/ Neton Vega),52,88,,1426873,"+32,974",10466166,"-122,674",73482896
129,-22,Coldplay - The Scientist,658,79,,1407170,"-24,755",9814276,"-134,314",459675119
130,-25,Taylor Swift - Cruel Summer,816,2,(x18),1401418,"-32,624",9748570,"+31,874",2426182380
131,-14,Arctic Monkeys - No. 1 Party Anthem,173,70,,1400450,"+3,996",10039877,"-56,773",271472897
132,+7,Lady Gaga - Bad Romance,21,118,,1392528,"+54,963",8827491,"+148,240",25595261
133,-38,Raim Laode - Lesung Pipi,20,72,,1389565,"-141,208",10096499,"-44,703",29491922
134,+23,Don Toliver - No Pole,171,58,,1385942,"+114,312",9215289,"+40,597",275933820
135,-36,"Gracie Abrams - I Love You, I'm Sorry",277,15,,1385837,"-99,044",10287594,"-190,434",597287395
136,+13,"WizTheMc - Show Me Love (w/ bees & honey, Tyla)",4,136,,1385508,"+76,810",5251473,"+1,385,508",5251473
137,+13,Natasha Bedingfield - Unwritten,377,14,,1384323,"+76,569",9395272,"-38,298",695925039
138,+7,Nirvana - Smells Like Teen Spirit - Remastered,408,98,,1383037,"+67,125",9139803,"-22,487",391008376
139,-16,Lady Gaga - Just Dance (w/ Colby O'Donis),21,123,,1378775,"+5,092",9065835,"+25,866",26760907
140,-3,The Killers - Mr. Brightside,1361,59,,1375403,"+32,177",9028737,-126,1140963851
141,+7,Journey - Don't Stop Believin' (2022 Remaster),345,61,,1374804,"+63,491",9358585,"-41,858",514295553
142,+48,Jin - Running Wild,169,6,,1371126,"+193,226",9179023,"+59,429",347546650
143,+1,Hozier - Take Me To Church,2014,1,(x30),1370153,"+50,743",9366699,"-30,484",1894101050
144,+3,Ed Sheeran - Photograph,2037,13,,1369950,"+58,472",9216998,"-12,803",1478405495
145,-5,Alex Warren - Carry You Home,85,85,,1365443,"+39,918",2690968,"+1,365,443",114572612
146,+6,Lorde - Ribs,5,136,,1364465,"+73,947",6447901,"+1,364,465",6447901
147,-22,Keane - Somewhere Only We Know,872,63,,1364020,"-6,319",9739133,"-73,310",1137773776
148,+18,Oscar Maydon - Tu Boda (w/ Fuerza Regida),213,4,,1359637,"+118,144",8959941,"+77,459",567390069
149,+27,Danny Ocean - Imagínate (w/ Kapo),127,37,,1350730,"+139,082",8869885,"-52,326",204402929
150,-26,Bruno Mars - Just the Way You Are,896,27,,1349969,"-21,406",11539968,"-359,120",1246138515
151,+2,JENNIE - ExtraL (w/ Doechii),71,18,,1349354,"+59,648",8547783,"+40,920",134323138
152,-33,Billie Eilish - CHIHIRO,349,3,(x1),1348108,"-43,252",9665484,"-115,511",787215973
153,-7,SZA - Snooze,806,25,,1347284,"+35,357",9569426,"-27,779",1435432575
154,-18,Ariana Grande - twilight zone,36,3,(x1),1345142,-984,9915166,"-256,264",85038476
155,-1,Harry Styles - As It Was,1119,1,(x81),1338869,"+57,377",9139825,"+35,607",3790554911
156,-26,Kendrick Lamar - Money Trees (w/ Jay Rock),479,31,,1335090,"-19,928",8936686,"-37,204",612306701
157,+12,Teddy Swims - The Door,231,88,,1331867,"+105,296",8898300,"-37,793",320011801
158,-15,One Direction - Night Changes,1115,6,,1331709,"+10,027",9900672,"-70,053",1383090257
159,-30,The Weeknd - Die For You,1217,9,,1324200,"-30,843",9114948,"-58,650",2158783013
160,+1,Coldplay - A Sky Full of Stars,946,10,,1318426,"+60,695",7739029,"+5,234",654898353
161,-50,Katy Perry - Last Friday Night (T.G.I.F.),24,111,,1317648,"-96,088",9024102,"-68,386",30062791
162,-2,Bad Bunny - KLOuFRENS,118,18,,1310474,"+49,613",8986406,"-136,432",232543030
163,=,Guns N' Roses - Sweet Child O' Mine,165,94,,1308439,"+57,823",7245751,"+43,799",159661842
164,-6,Bruno Mars - Locked out of Heaven,1282,21,,1306068,"+41,499",11109853,"-324,919",1579832914
165,+24,j-hope - MONA LISA,43,12,,1304096,"+122,600",8854395,"-54,562",80898562
166,-10,Avicii - Wake Me Up,1122,4,,1296177,"+24,205",4958608,"+1,296,177",810449317
167,-29,Feid - LUNA (w/ ATL Jacob),514,7,,1294846,"-45,389",7609865,"-93,747",1245463367
168,-41,Lana Del Rey - Summertime Sadness,859,74,,1294756,"-68,001",8948988,"-44,874",1121235176
169,-5,Rauw Alejandro - Khé? (w/ Romeo Santos),169,21,,1291225,"+41,025",8999710,"-183,977",364666423
170,RE,Tyla - PUSH 2 START,102,52,,1286970,,7439811,"-15,729",160103449
171,+6,a-ha - Take on Me,441,36,,1279941,"+73,232",2486650,"+1,279,941",594980480
172,+22,V - Winter Ahead (w/ Park Hyo Shin),155,15,,1273094,"+101,379",8633184,"-6,957",275411058
173,-3,Chase Atlantic - Swim,209,46,,1272070,"+46,220",8891242,"-39,646",304009522
174,-19,J Balvin - LA CANCIÓN (w/ Bad Bunny),807,16,,1268939,"-5,312",6318682,"-59,031",992526381
175,-41,Maroon 5 - Payphone (w/ Wiz Khalifa),430,63,,1267358,"-82,904",7437624,"+1,267,358",402586955
176,-1,Evanescence - Bring Me To Life,29,123,,1266904,"+51,246",7378746,"-47,333",36410360
177,RE,The Chainsmokers - Closer (w/ Halsey),1553,1,(x82),1266597,,7545775,"-26,509",1948804674
178,-10,FloyyMenor - PELIGROSA,226,23,,1258495,"+29,191",4845453,"+1,258,495",374207809
179,NEW,"Don Toliver - Lose My Mind (w/ Doja Cat, F1 The Album)",1,179,,1258019,,1258019,"+1,258,019",1258019
180,-21,Leon Thomas - MUTT,28,106,,1251350,"-10,371",8788124,"-115,699",36267594
181,-10,Rihanna - Breakin' Dishes,127,85,,1251164,"+25,520",8667301,"-30,758",187054614
182,-10,Afusic - Pal Pal (w/ AliSoomroMusic),17,128,,1245736,"+22,216",8661681,"+7,793",21143143
183,+5,Nirvana - Come As You Are - Remastered,14,175,,1243445,"+58,601",5946821,"-9,488",16684967
184,+9,Malcolm Todd - Chest Pain (I Love),26,53,,1241860,"+68,821",2414899,"+1,241,860",38213412
185,+7,Shakira - Hips Don't Lie (w/ Wyclef Jean),200,63,,1241757,"+66,476",8312600,"-55,229",268237966
186,-19,Eminem - Without Me,1393,29,,1235671,"-2,482",7197690,"-68,122",1732544630
187,-9,Neton Vega - Chiquita (w/ Tito Double P),25,139,,1235378,"+29,417",8772636,"-24,737",30479335
188,-23,DJ Snake - Let Me Love You (w/ Justin Bieber),525,2,(x7),1232065,"-12,327",7174047,"-45,711",909855437
189,+2,Imagine Dragons - Believer,2842,15,,1229626,"+51,808",4714925,"-44,081",3175800571
190,RE,Selena Gomez - Ojos Tristes (w/ benny blanco),41,54,,1229266,,7385842,"-127,965",65991274
191,RE,Benson Boone - Slow It Down,349,26,,1227722,,7470775,"-78,231",679746413
192,NEW,Fuerza Regida - peliculiando,1,192,,1225494,,1225494,"+1,225,494",1225494
193,-7,"Drake - One Dance (w/ Wizkid, Kyla)",1824,1,(x101),1225207,"+35,396",3506179,"-2,811",2650578228
194,RE,Twenty One Pilots - Stressed Out,898,5,,1222062,,4910704,"-46,794",902118773
195,RE,French Montana - Unforgettable (w/ Swae Lee),860,3,(x8),1216637,,4854829,"+1,216,637",1301060243
196,-13,Morgan Wallen - Just In Case,42,83,,1214651,"+16,185",7230050,"-123,493",57367103
197,-15,MXZI - MONTAGEM TOMADA - Slowed,13,147,,1213173,"+11,569",2414777,"+1,213,173",16224486
198,RE,Sabrina Carpenter - Bed Chem,247,9,,1210475,,3533136,"-23,611",549081206
199,RE,Morgan Wallen - I'm The Problem,18,20,,1209948,,2402401,"+1,209,948",29183117
200,-13,Coldplay - Sparks,253,82,,1206715,"+17,830",7342407,"+1,206,715",319678234
